Cluster name	Count - Sequences
20453_Tm=53.4_pH=7.0	1
20452_Tm=50.9_pH=7.0	1
20451_Tm=48.4_pH=7.0	1
20450_Tm=67.4_pH=7.0	1
2045_Tm=38.9_pH=7.0	1
20449_Tm=45.4_pH=7.0	1
20448_Tm=78.0_pH=7.0	1
20447_Tm=89.9_pH=7.0	1
20446_Tm=87.9_pH=7.0	1
20445_Tm=46.6_pH=7.0	1
20444_Tm=40.9_pH=7.0	1
20443_Tm=37.1_pH=7.0	1
20442_Tm=49.1_pH=7.0	1
20441_Tm=70.4_pH=7.0	1
20440_Tm=45.9_pH=7.0	1
2044_Tm=51.6_pH=7.0	1
20439_Tm=87.3_pH=7.0	1
20438_Tm=66.8_pH=7.0	1
20437_Tm=48.1_pH=7.0	1
20436_Tm=37.6_pH=7.0	1
20435_Tm=49.4_pH=7.0	1
20434_Tm=49.2_pH=7.0	1
20433_Tm=51.1_pH=7.0	1
20432_Tm=35.7_pH=7.0	1
20431_Tm=42.7_pH=7.0	1
20430_Tm=47.8_pH=7.0	1
2043_Tm=47.2_pH=7.0	1
20429_Tm=46.2_pH=7.0	1
20426_Tm=52.1_pH=7.0	1
20423_Tm=39.3_pH=7.0	1
20422_Tm=51.6_pH=7.0	1
20421_Tm=39.3_pH=7.0	1
20420_Tm=86.0_pH=7.5	1
2042_Tm=50.6_pH=7.0	1
20419_Tm=40.1_pH=7.0	1
20418_Tm=74.0_pH=7.0	1
20417_Tm=74.9_pH=7.0	1
20413_Tm=89.6_pH=7.0	1
20412_Tm=46.5_pH=7.0	1
20411_Tm=41.9_pH=7.0	1
20410_Tm=51.9_pH=7.0	1
2041_Tm=48.8_pH=7.0	1
20409_Tm=40.1_pH=7.0	1
20408_Tm=42.8_pH=7.0	1
20407_Tm=37.6_pH=7.0	1
20406_Tm=65.0_pH=7.0	1
20405_Tm=50.9_pH=7.0	1
20404_Tm=36.9_pH=7.0	1
20403_Tm=71.3_pH=7.0	1
20402_Tm=53.5_pH=7.0	1
20401_Tm=40.2_pH=7.0	1
20400_Tm=44.6_pH=7.0	1
2040_Tm=45.5_pH=7.0	1
204_Tm=61.3_pH=7.0	1
20399_Tm=52.4_pH=7.0	1
20398_Tm=43.9_pH=7.0	1
20397_Tm=54.6_pH=7.0	1
20396_Tm=58.4_pH=7.0	1
20395_Tm=40.7_pH=7.0	1
20394_Tm=84.3_pH=7.0	1
20393_Tm=40.5_pH=7.0	1
20392_Tm=52.1_pH=7.0	1
20391_Tm=52.0_pH=7.0	1
20390_Tm=48.6_pH=7.0	1
2039_Tm=57.9_pH=7.0	1
20389_Tm=27.6_pH=7.0	1
20388_Tm=37.5_pH=7.0	1
20387_Tm=71.5_pH=7.0	1
20386_Tm=45.7_pH=7.0	1
20385_Tm=41.9_pH=7.0	1
20384_Tm=37.9_pH=7.0	1
20383_Tm=46.9_pH=7.0	1
20382_Tm=46.0_pH=7.0	1
20381_Tm=59.1_pH=7.0	1
20380_Tm=48.5_pH=7.0	1
2038_Tm=51.7_pH=7.0	1
20379_Tm=52.6_pH=7.0	1
20378_Tm=56.0_pH=7.0	1
20377_Tm=54.5_pH=7.0	1
20376_Tm=53.8_pH=7.0	1
20375_Tm=52.1_pH=7.0	1
20374_Tm=50.4_pH=7.0	1
20373_Tm=39.0_pH=7.0	1
20372_Tm=50.2_pH=7.0	1
20371_Tm=45.3_pH=7.0	1
20370_Tm=51.2_pH=7.0	1
2037_Tm=40.3_pH=7.0	1
20369_Tm=52.5_pH=7.0	1
20368_Tm=40.8_pH=7.0	1
20367_Tm=49.2_pH=7.0	1
20366_Tm=45.1_pH=7.0	1
20365_Tm=53.3_pH=7.0	1
20364_Tm=46.4_pH=7.0	1
20363_Tm=78.2_pH=7.0	1
20360_Tm=37.1_pH=7.0	1
2036_Tm=42.6_pH=7.0	1
20359_Tm=92.1_pH=7.0	1
20358_Tm=39.8_pH=7.0	1
20357_Tm=53.0_pH=7.0	1
20356_Tm=57.0_pH=7.0	1
20355_Tm=64.7_pH=7.0	1
20354_Tm=39.2_pH=7.0	1
20353_Tm=77.3_pH=7.0	1
20352_Tm=81.9_pH=7.0	1
20351_Tm=87.7_pH=7.0	1
20350_Tm=45.3_pH=7.0	1
2035_Tm=48.6_pH=7.0	1
20349_Tm=45.2_pH=7.0	1
20348_Tm=49.3_pH=7.0	1
20347_Tm=58.8_pH=7.0	1
20346_Tm=68.1_pH=7.0	1
20345_Tm=50.3_pH=7.0	1
20344_Tm=53.2_pH=7.0	1
20343_Tm=41.6_pH=7.0	1
20342_Tm=89.2_pH=7.0	1
20341_Tm=43.0_pH=7.0	1
20340_Tm=51.9_pH=7.0	1
2034_Tm=69.3_pH=7.0	1
20339_Tm=48.4_pH=7.0	1
20338_Tm=46.7_pH=7.0	1
20337_Tm=53.9_pH=7.0	1
20336_Tm=66.2_pH=7.0	1
20335_Tm=41.8_pH=7.0	1
20334_Tm=65.2_pH=7.0	1
20333_Tm=36.6_pH=7.0	1
20332_Tm=40.1_pH=7.0	1
20331_Tm=34.3_pH=7.0	1
20330_Tm=74.7_pH=7.0	1
2033_Tm=37.7_pH=7.0	1
20329_Tm=49.0_pH=7.0	1
20328_Tm=98.8_pH=7.0	1
20327_Tm=47.3_pH=7.0	1
20326_Tm=45.8_pH=7.0	1
20325_Tm=46.8_pH=7.0	1
20324_Tm=31.8_pH=7.0	1
20322_Tm=47.6_pH=7.0	1
20321_Tm=47.3_pH=7.0	1
20320_Tm=40.7_pH=7.0	1
2032_Tm=42.8_pH=7.0	1
20319_Tm=51.0_pH=7.0	1
20318_Tm=42.4_pH=7.0	1
20317_Tm=45.7_pH=7.0	1
20316_Tm=51.1_pH=7.0	1
20315_Tm=42.0_pH=7.0	1
20314_Tm=68.8_pH=7.0	1
20313_Tm=51.2_pH=7.0	1
20312_Tm=51.6_pH=7.0	1
20311_Tm=38.4_pH=7.0	1
20310_Tm=43.6_pH=7.0	1
2031_Tm=61.6_pH=7.0	1
20309_Tm=45.7_pH=7.0	1
20308_Tm=47.7_pH=7.0	1
20307_Tm=48.4_pH=7.0	1
20306_Tm=51.9_pH=7.0	1
20305_Tm=40.2_pH=7.0	1
20304_Tm=44.4_pH=7.0	1
20303_Tm=44.5_pH=7.0	1
20302_Tm=49.2_pH=7.0	1
20301_Tm=51.6_pH=7.0	1
20300_Tm=48.0_pH=7.0	1
2030_Tm=45.9_pH=7.0	1
203_Tm=56.7_pH=7.0	1
20299_Tm=36.2_pH=7.0	1
20298_Tm=70.2_pH=7.0	1
20297_Tm=57.0_pH=7.0	1
20296_Tm=54.5_pH=7.0	1
20295_Tm=43.8_pH=7.0	1
20294_Tm=89.7_pH=7.0	1
20293_Tm=49.8_pH=7.0	1
2029_Tm=49.8_pH=7.0	1
2028_Tm=53.2_pH=7.0	1
20273_Tm=67.6_pH=7.0	1
20272_Tm=73.3_pH=7.0	1
20271_Tm=43.4_pH=7.0	1
20270_Tm=55.8_pH=7.0	1
2027_Tm=39.7_pH=7.0	1
20269_Tm=49.2_pH=7.0	1
20268_Tm=52.1_pH=7.0	1
20267_Tm=41.1_pH=7.0	1
20266_Tm=51.7_pH=7.0	1
2026_Tm=56.8_pH=7.0	1
20255_Tm=72.5_pH=7.0	1
20254_Tm=53.5_pH=7.0	1
20252_Tm=48.7_pH=7.0	1
20251_Tm=34.6_pH=7.0	1
20250_Tm=54.5_pH=7.0	1
2025_Tm=46.1_pH=7.0	1
20249_Tm=45.6_pH=7.0	1
20248_Tm=50.0_pH=7.0	1
20247_Tm=38.3_pH=7.0	1
20246_Tm=44.0_pH=7.0	1
20245_Tm=37.5_pH=7.0	1
20244_Tm=47.0_pH=7.0	1
20243_Tm=48.5_pH=7.0	1
20242_Tm=55.5_pH=7.0	1
20241_Tm=39.0_pH=7.0	1
20240_Tm=41.2_pH=7.0	1
2024_Tm=46.6_pH=7.0	1
20239_Tm=51.7_pH=7.0	1
20238_Tm=48.8_pH=7.0	1
20236_Tm=46.9_pH=7.0	1
20235_Tm=48.0_pH=7.0	1
20234_Tm=40.5_pH=7.0	1
20233_Tm=44.8_pH=7.0	1
20232_Tm=39.7_pH=7.0	1
20231_Tm=45.2_pH=7.0	1
20230_Tm=50.7_pH=7.0	1
2023_Tm=41.8_pH=7.0	1
20229_Tm=47.7_pH=7.0	1
20228_Tm=45.0_pH=7.0	1
20227_Tm=87.8_pH=7.0	1
20226_Tm=49.8_pH=7.0	1
20225_Tm=51.4_pH=7.0	1
20224_Tm=49.5_pH=7.0	1
20223_Tm=48.5_pH=7.0	1
20222_Tm=55.3_pH=7.0	1
20221_Tm=49.7_pH=7.0	1
20220_Tm=67.4_pH=7.0	1
2022_Tm=45.4_pH=7.0	1
20219_Tm=35.8_pH=7.0	1
20218_Tm=39.3_pH=7.0	1
20217_Tm=40.6_pH=7.0	1
20216_Tm=47.0_pH=7.0	1
20215_Tm=50.0_pH=7.0	1
20214_Tm=53.5_pH=7.0	1
20213_Tm=84.5_pH=7.0	1
20212_Tm=44.1_pH=7.0	1
20211_Tm=92.6_pH=7.0	1
20210_Tm=46.8_pH=7.0	1
2021_Tm=48.3_pH=7.0	1
20209_Tm=45.6_pH=7.0	1
20208_Tm=48.4_pH=7.0	1
20207_Tm=62.9_pH=7.0	1
20206_Tm=49.6_pH=7.0	1
20205_Tm=52.6_pH=7.0	1
20204_Tm=49.9_pH=7.0	1
20203_Tm=96.5_pH=7.0	1
20202_Tm=44.4_pH=7.0	1
20201_Tm=36.0_pH=7.0	1
20200_Tm=56.6_pH=7.0	1
2020_Tm=48.8_pH=7.0	1
202_Tm=45.0_pH=7.0	1
20199_Tm=46.3_pH=7.0	1
20198_Tm=47.3_pH=7.0	1
20197_Tm=46.3_pH=7.0	1
20196_Tm=51.9_pH=7.0	1
20195_Tm=40.4_pH=7.0	1
20193_Tm=60.9_pH=7.0	1
20192_Tm=38.5_pH=7.0	1
20191_Tm=50.5_pH=7.0	1
20190_Tm=41.5_pH=7.0	1
2019_Tm=55.1_pH=7.0	1
20189_Tm=48.3_pH=7.0	1
20188_Tm=41.1_pH=7.0	1
20187_Tm=45.1_pH=7.0	1
20186_Tm=40.6_pH=7.0	1
20185_Tm=50.4_pH=7.0	1
20184_Tm=40.2_pH=7.0	1
20183_Tm=43.7_pH=7.0	1
20182_Tm=47.9_pH=7.0	1
20181_Tm=49.9_pH=7.0	1
20180_Tm=45.4_pH=7.0	1
2018_Tm=42.3_pH=7.0	1
20179_Tm=49.9_pH=7.0	1
20178_Tm=48.0_pH=7.0	1
20177_Tm=44.7_pH=7.0	1
20176_Tm=54.1_pH=7.0	1
20175_Tm=49.5_pH=7.0	1
20174_Tm=50.2_pH=7.0	1
20173_Tm=52.7_pH=7.0	1
20172_Tm=46.5_pH=7.0	1
20171_Tm=60.0_pH=7.0	1
20170_Tm=43.2_pH=7.0	1
2017_Tm=65.4_pH=7.0	1
20169_Tm=38.3_pH=7.0	1
20168_Tm=56.2_pH=7.0	1
20167_Tm=39.5_pH=7.0	1
20165_Tm=53.0_pH=7.0	1
20161_Tm=41.8_pH=7.0	1
20160_Tm=70.1_pH=7.0	1
2016_Tm=47.4_pH=7.0	1
20159_Tm=44.9_pH=7.0	1
20158_Tm=75.3_pH=7.0	1
20157_Tm=37.0_pH=7.0	1
20156_Tm=37.2_pH=7.0	1
20155_Tm=49.9_pH=7.0	1
20154_Tm=42.7_pH=7.0	1
20153_Tm=50.5_pH=7.0	1
20152_Tm=43.0_pH=7.0	1
20151_Tm=87.3_pH=7.0	1
20150_Tm=53.0_pH=7.0	1
2015_Tm=34.8_pH=7.0	1
20149_Tm=36.3_pH=7.0	1
20148_Tm=38.8_pH=7.0	1
20147_Tm=77.1_pH=7.0	1
20146_Tm=48.8_pH=7.0	1
20143_Tm=38.3_pH=7.0	1
20142_Tm=39.9_pH=7.0	1
20141_Tm=53.2_pH=7.0	1
20140_Tm=45.5_pH=7.0	1
20139_Tm=39.2_pH=7.0	1
20138_Tm=51.5_pH=7.0	1
20137_Tm=36.0_pH=7.0	1
20136_Tm=36.3_pH=7.0	1
20133_Tm=40.5_pH=7.0	1
20132_Tm=36.1_pH=7.0	1
20131_Tm=53.5_pH=7.0	1
20130_Tm=44.4_pH=7.0	1
2013_Tm=47.8_pH=7.0	1
20129_Tm=37.6_pH=7.0	1
20128_Tm=50.8_pH=7.0	1
20127_Tm=41.9_pH=7.0	1
20126_Tm=82.0_pH=7.0	1
2012_Tm=51.6_pH=7.0	1
20119_Tm=45.5_pH=7.0	1
20118_Tm=46.5_pH=7.0	1
20117_Tm=47.4_pH=7.0	1
20116_Tm=46.7_pH=7.0	1
20115_Tm=51.2_pH=7.0	1
20112_Tm=42.0_pH=7.0	1
20111_Tm=52.4_pH=7.0	1
20110_Tm=44.1_pH=7.0	1
2011_Tm=43.7_pH=7.0	1
20109_Tm=45.2_pH=7.0	1
20108_Tm=38.3_pH=7.0	1
20107_Tm=41.9_pH=7.0	1
20106_Tm=56.8_pH=7.0	1
20105_Tm=39.4_pH=7.0	1
20104_Tm=84.0_pH=7.0	1
20103_Tm=47.3_pH=7.0	1
20102_Tm=41.0_pH=7.0	1
20101_Tm=41.2_pH=7.0	1
20100_Tm=45.6_pH=7.0	1
2010_Tm=43.4_pH=7.0	1
201_Tm=77.5_pH=7.0	1
20099_Tm=46.5_pH=7.0	1
20097_Tm=47.8_pH=7.0	1
20096_Tm=49.8_pH=7.0	1
20095_Tm=48.4_pH=7.0	1
20094_Tm=86.6_pH=7.0	1
20093_Tm=48.0_pH=7.0	1
20092_Tm=52.7_pH=7.0	1
20091_Tm=71.7_pH=7.0	1
20090_Tm=80.4_pH=7.0	1
20089_Tm=51.2_pH=7.0	1
20088_Tm=54.2_pH=7.0	1
20087_Tm=48.9_pH=7.0	1
20086_Tm=57.3_pH=7.0	1
20085_Tm=49.7_pH=7.0	1
20084_Tm=46.9_pH=7.0	1
20083_Tm=54.4_pH=7.0	1
20082_Tm=52.3_pH=7.0	1
20080_Tm=39.4_pH=7.0	1
2008_Tm=45.8_pH=7.0	1
20079_Tm=36.0_pH=7.0	1
20078_Tm=41.7_pH=7.0	1
20077_Tm=49.1_pH=7.0	1
20076_Tm=73.7_pH=7.0	1
20075_Tm=46.7_pH=7.0	1
20074_Tm=42.1_pH=7.0	1
20073_Tm=37.3_pH=7.0	1
20072_Tm=49.1_pH=7.0	1
20071_Tm=48.5_pH=7.0	1
20070_Tm=42.5_pH=7.0	1
2007_Tm=45.0_pH=7.0	1
20069_Tm=39.9_pH=7.0	1
20068_Tm=38.1_pH=7.0	1
20067_Tm=77.9_pH=7.0	1
20066_Tm=40.3_pH=7.0	1
20065_Tm=43.4_pH=7.0	1
20064_Tm=47.6_pH=7.0	1
20063_Tm=47.5_pH=7.0	1
20062_Tm=43.7_pH=7.0	1
20061_Tm=39.7_pH=7.0	1
20060_Tm=47.3_pH=7.0	1
2006_Tm=54.9_pH=7.0	1
20059_Tm=38.0_pH=7.0	1
20058_Tm=67.8_pH=7.0	1
20057_Tm=48.3_pH=7.0	1
20056_Tm=56.1_pH=7.0	1
20055_Tm=43.3_pH=7.0	1
20054_Tm=49.1_pH=7.0	1
20051_Tm=51.4_pH=7.0	1
20050_Tm=50.3_pH=7.0	1
2005_Tm=51.1_pH=7.0	1
20049_Tm=52.3_pH=7.0	1
20048_Tm=47.8_pH=7.0	1
20047_Tm=44.7_pH=7.0	1
20046_Tm=41.1_pH=7.0	1
20043_Tm=49.5_pH=7.0	1
20042_Tm=48.8_pH=7.0	1
20041_Tm=50.4_pH=7.0	1
20040_Tm=48.2_pH=7.0	1
2004_Tm=35.0_pH=7.0	1
20039_Tm=49.3_pH=7.0	1
20038_Tm=52.1_pH=7.0	1
20037_Tm=46.7_pH=7.0	1
20036_Tm=66.6_pH=7.0	1
20035_Tm=36.5_pH=7.0	1
20034_Tm=84.9_pH=7.0	1
20033_Tm=47.8_pH=7.0	1
20031_Tm=81.5_pH=7.0	1
20030_Tm=37.6_pH=7.0	1
2003_Tm=46.5_pH=7.0	1
20029_Tm=50.3_pH=7.0	1
20028_Tm=43.7_pH=7.0	1
20027_Tm=50.0_pH=7.0	1
20026_Tm=48.7_pH=7.0	1
20022_Tm=39.9_pH=7.0	1
20021_Tm=43.3_pH=7.0	1
20020_Tm=41.0_pH=7.0	1
2002_Tm=47.9_pH=7.0	1
20019_Tm=52.1_pH=7.0	1
20018_Tm=48.4_pH=7.0	1
20016_Tm=43.3_pH=7.0	1
20015_Tm=90.8_pH=7.0	1
20014_Tm=53.6_pH=7.0	1
20013_Tm=55.1_pH=7.0	1
20012_Tm=90.0_pH=7.0	1
20011_Tm=61.0_pH=7.0	1
20010_Tm=48.3_pH=7.0	1
2001_Tm=47.3_pH=7.0	1
20008_Tm=50.5_pH=7.0	1
20007_Tm=50.9_pH=7.0	1
20006_Tm=47.4_pH=7.0	1
20005_Tm=46.6_pH=7.0	1
20004_Tm=42.5_pH=7.0	1
20003_Tm=41.1_pH=7.0	1
20002_Tm=84.6_pH=7.0	1
20001_Tm=35.4_pH=7.0	1
20000_Tm=36.3_pH=7.0	1
2000_Tm=40.4_pH=7.0	1
200_Tm=53.5_pH=7.0	1
20_Tm=42.5_pH=7.0	1
2_Tm=40.5_pH=7.0	1
19999_Tm=50.8_pH=7.0	1
19998_Tm=40.6_pH=7.0	1
19997_Tm=40.6_pH=7.0	1
19996_Tm=47.5_pH=7.0	1
19995_Tm=46.0_pH=7.0	1
19994_Tm=42.5_pH=7.0	1
19993_Tm=49.9_pH=7.0	1
19992_Tm=38.0_pH=7.0	1
19991_Tm=41.9_pH=7.0	1
19990_Tm=41.9_pH=7.0	1
1999_Tm=47.8_pH=7.0	1
19989_Tm=53.2_pH=7.0	1
19988_Tm=50.7_pH=7.0	1
19987_Tm=53.1_pH=7.0	1
19986_Tm=42.7_pH=7.0	1
19985_Tm=52.8_pH=7.0	1
19984_Tm=36.7_pH=7.0	1
19982_Tm=40.7_pH=7.0	1
19981_Tm=40.4_pH=7.0	1
19980_Tm=70.3_pH=7.0	1
1998_Tm=39.8_pH=7.0	1
19979_Tm=58.7_pH=7.0	1
19978_Tm=48.6_pH=7.0	1
19977_Tm=50.0_pH=7.0	1
19976_Tm=69.2_pH=7.0	1
19975_Tm=39.1_pH=7.0	1
19972_Tm=37.4_pH=7.0	1
19971_Tm=37.9_pH=7.0	1
19970_Tm=39.1_pH=7.0	1
1997_Tm=46.9_pH=7.0	1
19969_Tm=41.9_pH=7.0	1
19968_Tm=74.7_pH=7.0	1
19967_Tm=39.5_pH=7.0	1
19963_Tm=44.7_pH=7.0	1
19962_Tm=55.8_pH=7.0	1
19961_Tm=45.9_pH=7.0	1
19960_Tm=70.8_pH=7.0	1
1996_Tm=41.5_pH=7.0	1
19959_Tm=69.2_pH=7.0	1
19958_Tm=71.9_pH=7.0	1
19957_Tm=51.5_pH=7.0	1
19954_Tm=57.8_pH=7.0	1
19953_Tm=49.0_pH=7.0	1
19952_Tm=49.5_pH=7.0	1
19951_Tm=39.3_pH=7.0	1
19948_Tm=70.4_pH=7.0	1
19947_Tm=44.8_pH=7.0	1
19946_Tm=49.2_pH=7.0	1
19945_Tm=48.5_pH=7.0	1
19944_Tm=48.4_pH=7.0	1
19943_Tm=76.4_pH=7.0	1
19942_Tm=44.6_pH=7.0	1
19941_Tm=43.1_pH=7.0	1
19940_Tm=78.7_pH=7.0	1
1994_Tm=43.1_pH=7.0	1
19939_Tm=40.7_pH=7.0	1
19938_Tm=54.5_pH=7.0	1
19937_Tm=44.5_pH=7.0	1
19936_Tm=64.5_pH=7.0	1
19935_Tm=54.0_pH=7.0	1
19934_Tm=41.8_pH=7.0	1
19931_Tm=53.7_pH=7.0	1
19930_Tm=61.5_pH=7.0	1
1993_Tm=88.0_pH=7.0	1
19929_Tm=41.1_pH=7.0	1
19928_Tm=70.2_pH=7.0	1
19927_Tm=70.6_pH=7.0	1
19926_Tm=43.4_pH=7.0	1
19925_Tm=50.0_pH=7.0	1
19924_Tm=49.7_pH=7.0	1
19923_Tm=53.7_pH=7.0	1
19922_Tm=71.6_pH=7.0	1
1992_Tm=46.6_pH=7.0	1
19919_Tm=63.2_pH=7.0	1
19918_Tm=43.5_pH=7.0	1
19917_Tm=89.8_pH=7.0	1
19916_Tm=41.7_pH=7.0	1
19915_Tm=39.5_pH=7.0	1
19914_Tm=37.1_pH=7.0	1
19913_Tm=74.2_pH=7.0	1
19912_Tm=90.1_pH=7.0	1
19911_Tm=73.9_pH=7.0	1
19910_Tm=80.7_pH=7.0	1
1991_Tm=41.9_pH=7.0	1
19909_Tm=47.8_pH=7.0	1
19908_Tm=54.0_pH=7.0	1
19907_Tm=46.0_pH=7.0	1
19906_Tm=69.1_pH=7.0	1
19905_Tm=39.5_pH=7.0	1
19904_Tm=65.0_pH=7.0	1
19903_Tm=51.7_pH=7.0	1
1990_Tm=40.3_pH=7.0	1
199_Tm=49.1_pH=7.0	1
19898_Tm=50.4_pH=7.0	1
19897_Tm=38.3_pH=7.0	1
19896_Tm=71.9_pH=7.0	1
19895_Tm=48.1_pH=7.0	1
19894_Tm=72.7_pH=7.0	1
19893_Tm=68.9_pH=7.0	1
19892_Tm=42.8_pH=7.0	1
19891_Tm=45.1_pH=7.0	1
19890_Tm=53.6_pH=7.0	1
1989_Tm=47.4_pH=7.0	1
19889_Tm=56.3_pH=7.0	1
19888_Tm=51.8_pH=7.0	1
19887_Tm=52.1_pH=7.0	1
19886_Tm=37.9_pH=7.0	1
19885_Tm=45.4_pH=7.0	1
19884_Tm=47.2_pH=7.0	1
19883_Tm=48.2_pH=7.0	1
19882_Tm=49.0_pH=7.0	1
19881_Tm=38.2_pH=7.0	1
19880_Tm=45.5_pH=7.0	1
1988_Tm=60.2_pH=7.0	1
19879_Tm=74.9_pH=7.0	1
19878_Tm=45.3_pH=7.0	1
19876_Tm=41.9_pH=7.0	1
19875_Tm=43.7_pH=7.0	1
19874_Tm=35.2_pH=7.0	1
19873_Tm=38.0_pH=7.0	1
19872_Tm=50.4_pH=7.0	1
19871_Tm=52.2_pH=7.0	1
19870_Tm=65.0_pH=7.0	1
1987_Tm=42.2_pH=7.0	1
19869_Tm=47.9_pH=7.0	1
19860_Tm=44.6_pH=7.0	1
1986_Tm=52.5_pH=7.0	1
19859_Tm=43.7_pH=7.0	1
19858_Tm=78.7_pH=7.0	1
19857_Tm=68.9_pH=7.0	1
19856_Tm=46.6_pH=7.0	1
19855_Tm=44.1_pH=7.0	1
19854_Tm=47.9_pH=7.0	1
19853_Tm=48.6_pH=7.0	1
1985_Tm=64.8_pH=7.0	1
19846_Tm=44.3_pH=7.0	1
19845_Tm=71.2_pH=7.0	1
19844_Tm=49.5_pH=7.0	1
19843_Tm=50.4_pH=7.0	1
19842_Tm=42.0_pH=7.0	1
19841_Tm=49.2_pH=7.0	1
19840_Tm=59.6_pH=7.0	1
1984_Tm=44.0_pH=7.0	1
19839_Tm=30.0_pH=7.0	1
19838_Tm=48.0_pH=7.0	1
19837_Tm=49.5_pH=7.0	1
19836_Tm=45.3_pH=7.0	1
19835_Tm=61.4_pH=7.0	1
19834_Tm=41.2_pH=7.0	1
19833_Tm=51.0_pH=7.0	1
19832_Tm=39.4_pH=7.0	1
19831_Tm=51.2_pH=7.0	1
19830_Tm=43.1_pH=7.0	1
1983_Tm=45.0_pH=7.0	1
19829_Tm=33.5_pH=7.0	1
19828_Tm=47.9_pH=7.0	1
19827_Tm=42.4_pH=7.0	1
19826_Tm=40.7_pH=7.0	1
19825_Tm=52.3_pH=7.0	1
19824_Tm=46.4_pH=7.0	1
19823_Tm=49.0_pH=7.0	1
19822_Tm=54.5_pH=7.0	1
19821_Tm=49.1_pH=7.0	1
1982_Tm=36.5_pH=7.0	1
19819_Tm=51.4_pH=7.0	1
19818_Tm=36.5_pH=7.0	1
19817_Tm=49.7_pH=7.0	1
19816_Tm=43.5_pH=7.0	1
19815_Tm=37.2_pH=7.0	1
19814_Tm=41.8_pH=7.0	1
19813_Tm=46.2_pH=7.0	1
19812_Tm=48.6_pH=7.0	1
19811_Tm=54.5_pH=7.0	1
19810_Tm=69.1_pH=7.0	1
1981_Tm=59.1_pH=7.0	1
19809_Tm=41.4_pH=7.0	1
19808_Tm=46.0_pH=7.0	1
19807_Tm=46.0_pH=7.0	1
19806_Tm=45.2_pH=7.0	1
19805_Tm=51.0_pH=7.0	1
19804_Tm=38.8_pH=7.0	1
19803_Tm=62.2_pH=7.0	1
19802_Tm=90.1_pH=7.0	1
19801_Tm=37.2_pH=7.0	1
19800_Tm=41.1_pH=7.0	1
1980_Tm=46.2_pH=7.0	1
198_Tm=60.9_pH=7.0	1
19799_Tm=76.7_pH=7.0	1
19798_Tm=53.5_pH=7.0	1
19797_Tm=49.1_pH=7.0	1
19796_Tm=37.7_pH=7.0	1
19795_Tm=47.1_pH=7.0	1
19794_Tm=41.8_pH=7.0	1
19793_Tm=44.2_pH=7.0	1
19792_Tm=46.5_pH=7.0	1
19791_Tm=45.5_pH=7.0	1
19790_Tm=46.7_pH=7.0	1
1979_Tm=41.6_pH=7.0	1
19789_Tm=51.7_pH=7.0	1
19788_Tm=50.2_pH=7.0	1
19787_Tm=48.1_pH=7.0	1
19786_Tm=37.6_pH=7.0	1
19785_Tm=54.0_pH=7.0	1
19784_Tm=43.1_pH=7.0	1
19783_Tm=68.8_pH=7.0	1
19782_Tm=36.6_pH=7.0	1
19781_Tm=46.9_pH=7.0	1
19780_Tm=54.2_pH=7.0	1
1978_Tm=37.7_pH=7.0	1
19779_Tm=41.3_pH=7.0	1
19778_Tm=56.6_pH=7.0	1
19777_Tm=48.7_pH=7.0	1
19776_Tm=43.6_pH=7.0	1
19775_Tm=46.8_pH=7.0	1
19774_Tm=80.8_pH=7.0	1
19770_Tm=39.1_pH=7.0	1
1977_Tm=61.8_pH=7.0	1
19769_Tm=47.3_pH=7.0	1
19768_Tm=47.4_pH=7.0	1
19767_Tm=79.0_pH=7.0	1
19766_Tm=36.9_pH=7.0	1
19765_Tm=57.0_pH=7.0	1
19764_Tm=41.9_pH=7.0	1
19763_Tm=42.4_pH=7.0	1
19762_Tm=39.8_pH=7.0	1
19761_Tm=50.7_pH=7.0	1
19760_Tm=38.2_pH=7.0	1
1976_Tm=39.1_pH=7.0	1
19759_Tm=42.5_pH=7.0	1
19756_Tm=47.5_pH=7.0	1
19755_Tm=49.3_pH=7.0	1
19754_Tm=75.2_pH=7.0	1
19753_Tm=39.9_pH=7.0	1
19752_Tm=76.7_pH=7.0	1
19751_Tm=40.2_pH=7.0	1
19750_Tm=44.7_pH=7.0	1
1975_Tm=57.7_pH=7.0	1
19749_Tm=60.0_pH=7.0	1
19748_Tm=48.9_pH=7.0	1
19747_Tm=57.7_pH=7.0	1
19746_Tm=40.9_pH=7.0	1
19745_Tm=42.1_pH=7.0	1
19744_Tm=49.3_pH=7.0	1
19743_Tm=37.5_pH=7.0	1
19742_Tm=46.5_pH=7.0	1
19741_Tm=38.7_pH=7.0	1
19740_Tm=61.8_pH=7.0	1
1974_Tm=47.9_pH=7.0	1
19739_Tm=57.7_pH=7.0	1
19738_Tm=48.9_pH=7.0	1
19737_Tm=53.8_pH=7.0	1
19736_Tm=54.4_pH=7.0	1
19735_Tm=40.8_pH=7.0	1
19734_Tm=37.7_pH=7.0	1
19733_Tm=39.8_pH=7.0	1
19732_Tm=36.7_pH=7.0	1
19731_Tm=47.3_pH=7.0	1
19730_Tm=37.4_pH=7.0	1
1973_Tm=55.2_pH=7.0	1
19729_Tm=37.6_pH=7.0	1
19726_Tm=44.2_pH=7.0	1
19725_Tm=64.3_pH=7.0	1
19724_Tm=50.7_pH=7.0	1
19723_Tm=41.2_pH=7.0	1
