,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
28635,1704.28,296.222,3949.54,-5756.87,-11400.4,6392.2,-999.593,765.764,-5048.82
28636,3592.59,780.171,8320.91,-8235.54,-37210.2,23762.7,-2976.88,2006.63,-9959.6
28637,3148.45,637.263,6718.39,-8687.56,-21470.3,14684.3,-1211.4,1320.95,-4859.85
28638,102140.0,207126000.0,28888.7,-17846.7,-61786.7,42335.5,835170.0,64520.8,208120000.0
28639,111989.0,2023500000000.0,13477.0,-26719.8,-17252.4,18312.4,3441540000.0,21590.0,2026950000000.0
28640,826.817,191.598,3850.74,-6805.53,-19507.5,11504.5,-2541.69,1040.59,-11440.4
28642,308.203,90.0913,1376.95,-4691.54,-3721.04,1437.32,-916.254,373.304,-5742.96
28643,111746.0,319661.0,19992.7,-56307.0,-7882.36,37201.6,48821.5,15744.7,488978.0
28646,3627.17,633.333,6695.69,-6470.25,-21274.4,11831.7,-898.853,1190.21,-4665.4
28647,4456.83,1980.14,6212.6,-6723.64,-17364.9,10094.5,708.71,1237.09,601.3
28648,1151.91,247.269,4707.01,-6555.16,-23815.4,14085.1,-2952.56,1228.33,-11903.4
28649,610.199,145.015,3068.62,-4408.16,-17578.7,12085.9,-1957.78,812.066,-7222.92
28650,2330.98,428.17,4693.19,-6505.28,-18925.7,10822.9,-1841.88,1095.64,-7902.02
28651,1383.41,283.333,3938.5,-5001.19,-15869.5,9921.01,-1382.94,787.787,-5939.63
28652,1153.24,240.321,3845.92,-5977.52,-14829.6,8223.06,-1493.33,783.205,-8054.67
28653,265.497,81.3932,1173.83,-2122.29,-5372.3,2466.67,-609.69,269.743,-3847.15
28654,1500.66,299.545,4010.03,-5503.43,-15860.5,8423.02,-1517.59,830.655,-7817.57
28655,1222.05,240.045,3431.24,-4713.19,-12861.2,7292.04,-1143.41,701.353,-5831.08
28656,836.942,216.757,2441.14,-4211.5,-10675.0,6481.11,-1055.49,592.011,-5374.05
28657,711.185,180.347,2606.15,-3414.74,-10590.5,6478.43,-1128.57,566.982,-4590.72
28658,777.991,130.82,2925.16,-3833.07,-16572.0,12128.6,-1772.45,707.745,-5507.21
28659,123690.0,132290.0,23741.3,-27098.0,-31694.1,28529.5,74185.4,23619.3,347263.0
28660,1706.84,308.522,5658.0,-5460.44,-28567.7,19221.9,-3077.68,1404.03,-8806.53
28661,5972.46,4389.82,6401.8,-7296.97,-18428.8,13533.7,2480.5,1519.04,8571.58
28662,690689.0,3.71608e+29,20838.6,-108696.0,0.00123012,0.107921,-3.45273e-15,-9.9419e-20,3.71608e+29
28663,5576.87,1189.29,8848.55,-6284.71,-25984.6,15648.9,-158.14,1689.71,525.841
28664,4221.25,819.109,7659.25,-11005.7,-28654.9,21066.3,-1998.29,1541.24,-6351.75
28665,1623.12,429.099,3894.96,-5544.8,-17361.7,9923.97,-1636.98,901.639,-7770.65
28667,8754.67,5641.87,8665.28,-10988.7,-21025.1,18273.9,3499.03,2064.06,14885.0
28668,643.693,145.962,2470.56,-5489.19,-10236.0,7481.16,-1044.32,548.047,-5480.06
28669,99181.4,92994.9,24984.6,-14587.6,-61603.5,48369.6,89094.0,23633.0,302066.0
28670,526.664,1144.65,1361.4,-1917.77,-5440.32,3306.02,85.0245,293.747,-640.572
28671,268.521,72.0017,1275.24,-2857.01,-6776.09,3923.63,-846.468,348.522,-4591.66
28672,921.235,228.959,4283.98,-5301.85,-19594.7,10454.3,-2295.18,978.509,-10324.7
28673,917.522,201.086,3982.98,-4529.97,-20874.1,12826.3,-2360.63,1020.65,-8816.18
28674,1264.55,291.33,4476.91,-4855.11,-23453.7,15279.4,-2212.68,1107.52,-8101.86
28675,387.313,111.757,2115.41,-3835.29,-12158.5,8313.01,-1309.32,555.305,-5820.31
28676,1306.7,241.036,4623.97,-4875.58,-22245.5,15077.5,-2146.63,1058.7,-6959.77
28677,250.458,69.8563,790.601,-2103.29,-4199.4,3144.07,-367.993,185.3,-2230.4
28678,245.722,69.3909,782.251,-2102.79,-4210.55,3145.93,-369.906,184.056,-2255.9
28679,245.361,67.3697,794.951,-2055.31,-4289.33,3196.81,-362.052,187.848,-2214.35
28680,242.836,66.4274,792.103,-2051.08,-4296.03,3194.29,-362.529,188.018,-2225.96
28681,127156.0,103663.0,25607.4,-17403.5,-50571.0,37912.4,101644.0,31311.5,359321.0
28682,1051.08,177.424,3387.35,-5119.95,-18445.1,10841.7,-2364.5,950.108,-9521.87
28683,1439.7,320.415,3785.73,-4605.73,-15797.3,9731.42,-1409.04,834.581,-5700.19
28684,191880.0,513181.0,22367.5,-57456.2,-1213.6,38261.1,124410.0,39424.2,870854.0
28685,1094.89,307.507,3639.11,-5531.14,-18164.8,12321.5,-1814.93,858.974,-7288.88
28686,5024.37,2302.38,5640.37,-5913.61,-16092.1,11777.4,1105.15,1139.6,4983.53
28687,1386.25,1336.34,2999.68,-4141.27,-10746.9,6405.66,-433.012,566.454,-2626.81
28688,1348.54,309.272,2910.4,-6387.05,-7568.76,5508.46,-905.513,549.66,-4234.99
28689,751.711,1218.43,2977.52,-4363.61,-12923.4,6016.99,-1029.11,804.602,-6546.87
28690,12039.3,6470.43,9817.87,-8355.68,-31323.4,20406.6,4635.6,2877.13,16567.8
28691,11252.8,4399.87,9856.32,-8024.61,-33228.7,23219.2,3042.4,2737.99,13255.2
28692,14487.7,7904.64,10196.8,-7990.63,-32535.7,22927.4,7183.06,3112.91,25286.1
28693,78220.3,54750.9,17996.1,-10969.1,-36447.9,26789.8,49310.1,14667.0,194317.0
28694,1566.03,324.173,4969.61,-5650.4,-25259.5,18248.1,-2173.74,1154.45,-6821.24
28695,1181.23,2951.86,1676.24,-2093.09,-6953.13,5293.15,953.058,398.255,3407.56
28696,19898.6,11925.0,13251.2,-10574.2,-38452.3,25824.8,10042.4,3630.34,35545.9
28697,3962.88,1003.62,7734.12,-10743.0,-31011.5,22468.4,-2151.72,1745.06,-6992.12
28698,332.625,86.8582,1440.65,-2737.06,-7536.13,3626.92,-939.829,420.701,-5305.26
28700,8254.54,3685.85,9345.42,-9235.32,-30680.3,19355.6,2031.17,2435.09,5192.07
28701,16218.6,4964.46,11620.5,-11255.9,-33248.2,22074.6,4157.62,3333.52,17865.2
28702,10689.2,4821.92,10216.4,-10976.7,-31634.2,20725.3,2675.34,2600.68,9117.9
28703,18909.1,10121.1,12350.0,-5899.51,-34957.0,24128.4,12044.0,4189.19,40885.1
28704,776.784,160.02,2261.89,-3461.1,-7714.32,5735.89,-645.058,447.24,-2438.65
28705,3444.6,714.566,6772.35,-13050.9,-20078.1,17486.2,-1295.12,1262.17,-4744.17
28706,1376.92,255.966,4192.25,-6902.03,-15027.6,9331.05,-1494.28,837.809,-7429.95
28707,8376.91,3056.41,8175.03,-7997.9,-30880.4,20535.1,2038.87,2163.69,5467.78
28708,5779.73,4071.55,7353.6,-11871.2,-20977.2,15510.3,1261.44,1637.88,2766.11
28709,3067.01,538.016,6511.93,-12075.5,-19626.2,15678.6,-1375.06,1222.86,-6058.41
28711,20689.5,7365.69,13967.4,-11274.2,-30437.7,22337.4,8874.74,3846.41,35369.3
28713,1130.48,1436.21,2959.92,-3836.6,-13146.1,8148.43,-405.227,647.131,-3065.76
28714,73983.9,49687.9,20204.6,-10453.1,-48061.9,28077.2,56686.5,16045.0,186170.0
28715,3438.26,672.849,5341.62,-5025.85,-17639.8,11985.5,-582.981,1054.19,-756.173
28716,4021.34,989.783,5040.14,-6008.48,-16617.1,11357.2,-488.58,1024.1,-681.687
28717,1322.11,209.698,3638.03,-14694.1,-4650.87,9991.43,-911.473,605.303,-4489.86
28718,752.987,177.484,3403.87,-4220.95,-18863.6,12554.2,-2021.04,872.531,-7344.54
28719,55480.0,31606.0,20755.1,-13826.5,-50618.8,33649.2,37400.1,10462.8,124908.0
28720,2656.24,533.154,6509.16,-9865.63,-24174.3,14577.4,-2082.56,1403.59,-10442.9
28721,2408.71,462.866,5783.84,-5853.18,-21868.7,14532.2,-1815.53,1272.57,-5077.27
28722,2035.87,407.71,5663.02,-5579.44,-22248.3,14601.6,-1937.05,1236.84,-5819.71
28723,2376.29,476.833,5737.19,-5186.53,-22508.2,14428.8,-1846.55,1271.27,-5250.92
28724,2523.12,468.046,5632.8,-5230.86,-22525.3,14519.3,-1727.45,1288.08,-5052.25
28725,3103.33,753.704,5802.0,-5462.66,-22404.5,14695.2,-1281.91,1338.64,-3456.25
28726,4537.53,1554.15,6094.05,-6029.55,-21567.1,14602.6,-565.484,1580.4,206.544
28727,3194.16,734.146,5646.04,-5873.79,-21765.6,14466.2,-1395.65,1320.8,-3673.66
28728,2062.05,530.777,5551.79,-5718.16,-21961.0,14331.9,-2042.25,1202.17,-6042.72
28729,2404.27,453.519,5664.47,-5943.52,-21658.9,14503.0,-1875.12,1286.18,-5166.1
28730,2736.94,1589.19,5859.95,-5960.75,-21699.4,14620.8,-1204.64,1319.23,-2738.7
28731,1989.6,360.155,5588.31,-5796.01,-21928.7,14507.2,-2079.98,1246.3,-6113.08
28732,3344.93,2016.51,5851.62,-5660.08,-21879.3,14579.8,-659.989,1418.0,-988.486
28733,3670.27,1678.17,5950.71,-5746.36,-21838.2,14460.1,-964.157,1422.52,-1366.99
28734,2289.25,536.729,5754.36,-5884.7,-21929.5,14308.7,-1654.48,1307.89,-5271.71
28735,2258.83,389.531,5681.94,-5700.38,-21892.1,14435.3,-2041.45,1242.06,-5626.35
28736,2242.84,433.641,5680.42,-5777.17,-22008.1,14500.4,-1912.11,1284.56,-5555.49
28737,2123.68,392.888,5657.67,-5621.51,-22143.6,14543.3,-2007.44,1253.09,-5801.87
28738,1828.8,355.45,5777.17,-5911.64,-21826.3,14609.8,-2039.74,1259.68,-5946.8
28739,2188.34,476.453,5860.93,-5658.76,-22006.6,14534.7,-1731.98,1297.13,-5039.77
28740,4708.47,4506.52,6050.0,-5639.29,-21846.6,14567.2,253.333,1637.51,4237.17
28741,4559.82,3042.89,6363.15,-5448.85,-22131.3,14670.6,617.674,1641.56,3315.56
28742,3336.08,775.401,5786.55,-5488.35,-21917.7,14187.2,-1385.42,1366.1,-3340.1
28743,3986.67,3999.94,6187.26,-5420.66,-22091.4,14433.1,211.234,1619.47,2925.65
28744,2236.6,380.776,5568.66,-5870.07,-21728.6,14394.0,-2013.67,1256.96,-5775.31
28745,3512.21,1935.5,6231.97,-5786.46,-21905.2,14793.3,-513.886,1522.74,-209.841
28746,2289.9,420.97,5733.94,-5696.71,-21913.8,14477.0,-1993.09,1278.78,-5402.96
28747,3618.75,876.571,5740.87,-5337.59,-22109.6,14249.9,-1134.51,1350.85,-2744.75
28748,2020.34,358.855,5546.7,-5740.79,-21982.0,14479.2,-2082.86,1251.09,-6149.52
28749,2645.93,508.709,5586.29,-5468.01,-22161.1,14347.2,-1728.02,1288.13,-4980.82
28750,6500.23,2197.7,6336.58,-5788.65,-21840.5,14734.6,504.764,1830.13,4474.87
28751,3009.37,1711.49,6020.02,-5615.8,-22126.6,14622.8,-627.581,1381.25,-1625.05
28752,3512.46,1756.41,5938.38,-5612.87,-22307.8,14688.2,-901.736,1402.12,-1524.84
28753,2346.43,468.993,5546.92,-5658.68,-22023.6,14329.7,-1889.59,1268.74,-5611.08
28754,2765.95,756.332,5617.26,-5451.09,-22069.5,14085.2,-1552.75,1259.06,-4589.52
28755,1845.51,351.272,5689.35,-5737.62,-22059.8,14567.7,-2145.46,1234.93,-6254.17
28756,3965.61,895.838,5985.19,-5720.9,-21615.7,14343.5,-877.668,1432.27,-1591.89
28757,123771.0,160441.0,21056.1,-18288.0,-41044.0,29001.1,108301.0,34042.8,417281.0
28758,966.015,181.085,2754.25,-10257.2,-3128.41,5768.16,-738.31,498.363,-3956.04
28759,539.28,119.206,2469.76,-3084.2,-15375.9,10636.3,-1681.32,689.206,-5687.67
28760,675.918,106.422,2373.73,-6049.93,-9201.03,8129.04,-891.888,461.149,-4396.59
28761,19369.6,21811.7,11878.1,-12447.7,-27353.5,18324.9,6541.89,3130.78,41255.7
28762,1362.29,285.995,4351.62,-3907.83,-21638.8,16317.1,-1840.69,1069.41,-4000.93
28763,434.574,112.05,1557.92,-4455.56,-4889.07,4119.74,-587.029,328.243,-3379.13
28764,629.801,120.024,1757.45,-4784.36,-5808.95,5055.04,-530.203,374.78,-3186.42
28765,204614.0,456411.0,34880.6,-31832.3,-46363.2,41449.0,570545000000.0,1441370000000.0,2011910000000.0
28766,2175.66,587.229,4158.92,-5399.41,-16214.7,7809.33,-1476.46,950.238,-7409.16
28767,411.99,83.7201,1766.02,-2770.31,-8752.54,5553.17,-933.943,418.554,-4223.33
28768,66027.9,29768.1,21690.7,-13074.8,-48636.1,36133.6,50424.1,11575.5,153909.0
28769,729.346,190.668,3377.85,-4083.9,-17442.9,9661.7,-2082.3,872.13,-8777.44
28770,20861.1,10493.8,12074.9,-7897.85,-31054.6,17629.3,11734.1,4265.93,38106.6
28771,22147.2,8489.46,15286.2,-11591.2,-44279.4,30283.8,8504.63,6713.37,35554.1
28772,330.3,63.0752,1338.14,-1972.7,-4716.61,3037.25,-411.749,244.336,-2087.96
28773,1153.09,2926.93,2063.53,-1571.6,-7662.81,4805.18,869.018,457.802,3041.13
28774,1126.67,2920.76,2054.34,-1534.66,-7637.38,4868.77,840.066,469.192,3107.74
28775,1288.63,3038.52,2128.72,-1565.55,-7659.54,4806.19,818.624,468.501,3324.09
28776,1255.15,2921.63,1963.41,-1589.98,-7679.15,4796.87,823.848,470.047,2961.83
28777,655.867,1187.36,1907.09,-1591.65,-7766.82,4918.35,-41.2077,362.558,-368.456
28778,1252.79,2910.27,2080.92,-1574.91,-7700.44,4903.1,848.735,473.543,3194.01
28779,1102.46,2912.11,2082.33,-1525.48,-7757.52,4858.56,859.0,449.93,2981.38
28780,1165.02,2934.03,1983.91,-1561.04,-7747.09,4899.5,833.039,466.179,2973.54
28781,1172.14,2909.78,2156.25,-1570.94,-7655.22,4801.49,872.728,469.552,3155.78
28782,1190.05,2925.79,2132.27,-1573.02,-7571.58,4745.77,892.6,455.098,3196.98
28783,1165.75,2944.19,2056.14,-1651.01,-7497.63,4713.05,846.483,458.397,3035.38
28784,716.999,2189.72,1945.89,-1559.51,-7575.94,4531.56,457.277,354.1,1060.1
28785,1132.8,3006.7,1987.21,-1537.5,-7676.15,4780.23,763.165,463.763,2920.22
28786,699.678,2155.45,1934.64,-1574.24,-7712.61,4865.61,474.408,339.638,1182.56
28787,184170.0,183222.0,29882.8,-11151.9,-60027.4,43267.1,161188.0,49569.0,580119.0
28788,1058.07,275.29,4675.61,-5704.89,-24384.8,14448.2,-2720.71,1215.59,-11137.6
28790,3024.21,608.94,7354.86,-8641.41,-31277.5,20592.1,-2628.05,1639.43,-9327.46
28791,11376.2,4670.89,11189.4,-10895.2,-29639.4,18683.2,4059.74,2636.83,12081.6
28792,632.011,109.805,1621.39,-2725.64,-11537.5,8536.87,-1043.89,476.997,-3930.01
28793,648.133,114.514,1626.82,-2729.16,-11504.4,8501.66,-1041.31,470.242,-3913.5
28794,640.447,113.147,1633.85,-2788.22,-11456.7,8470.91,-1030.81,471.965,-3945.46
28795,632.579,113.566,1641.6,-2928.05,-11305.9,8477.11,-1034.91,473.063,-3930.94
28796,645.066,113.117,1642.25,-2830.04,-11429.5,8501.06,-1030.71,473.0,-3915.77
28797,632.661,108.789,1624.39,-2833.8,-11433.8,8498.18,-1052.0,472.08,-3983.5
28798,643.137,112.473,1641.23,-2833.55,-11411.2,8491.56,-1029.22,475.417,-3910.14
28799,636.928,121.061,1621.6,-2849.53,-11302.0,8422.88,-1048.44,470.194,-3927.34
28800,646.32,112.877,1641.15,-2789.63,-11462.6,8457.2,-1044.05,475.389,-3963.31
28801,632.55,112.794,1637.9,-2887.09,-11346.1,8453.58,-1045.12,471.662,-3969.84
28802,629.663,110.672,1634.67,-2888.74,-11344.1,8450.89,-1051.13,472.989,-3985.11
28803,629.108,112.768,1635.41,-2889.11,-11343.0,8449.93,-1051.11,470.918,-3985.14
28804,647.657,113.1,1649.4,-2849.84,-11357.0,8457.89,-1027.56,476.68,-3889.63
28805,646.846,114.357,1641.12,-2838.62,-11373.6,8454.74,-1043.49,469.682,-3928.96
28806,642.107,111.952,1644.92,-2848.11,-11372.0,8456.62,-1040.61,472.965,-3932.14
28807,647.903,115.375,1650.8,-2806.92,-11375.0,8428.95,-1047.0,473.875,-3912.01
28808,635.51,112.069,1635.05,-2840.67,-11387.1,8466.06,-1038.14,479.886,-3937.3
28809,634.556,113.425,1633.87,-2844.52,-11384.8,8460.6,-1051.2,474.824,-3963.27
28810,635.294,112.788,1646.41,-2809.67,-11457.0,8486.02,-1042.58,471.681,-3957.04
28811,653.427,115.302,1667.07,-2817.97,-11443.2,8490.78,-1031.84,469.618,-3896.85
28812,641.055,114.78,1648.82,-2789.7,-11413.0,8452.87,-1038.16,478.022,-3905.3
28813,641.977,113.106,1636.62,-2801.35,-11424.3,8474.11,-1038.17,475.182,-3922.79
28814,637.687,112.584,1637.66,-2845.85,-11387.5,8472.36,-1033.82,477.755,-3929.15
28815,645.029,113.165,1642.5,-2832.48,-11398.0,8481.8,-1042.85,473.223,-3917.56
28816,639.959,112.182,1629.71,-2823.3,-11437.6,8482.46,-1062.61,473.539,-3985.61
28817,640.608,114.216,1644.92,-2804.07,-11411.4,8452.54,-1044.58,474.204,-3933.51
28818,642.801,112.946,1649.28,-2800.1,-11422.3,8454.32,-1045.94,472.565,-3936.46
28819,643.553,113.194,1651.32,-2795.0,-11429.3,8456.93,-1043.03,472.569,-3929.75
28820,635.311,112.221,1635.23,-2838.17,-11435.8,8464.81,-1039.55,479.876,-3986.1
28821,646.026,114.718,1648.6,-2788.43,-11361.9,8441.35,-1036.99,471.719,-3864.91
28822,634.844,112.457,1637.6,-2780.39,-11492.0,8478.92,-1050.73,474.064,-3985.22
28823,637.099,109.838,1629.25,-2756.99,-11497.9,8482.85,-1053.55,472.51,-3976.85
28824,620.179,106.994,1625.89,-2774.98,-11453.7,8448.97,-1048.58,474.394,-4000.87
28825,631.839,110.783,1634.76,-2793.28,-11434.8,8458.39,-1059.91,475.197,-3977.01
28826,642.726,112.712,1658.16,-2833.5,-11420.0,8459.08,-1042.23,472.975,-3950.12
28827,646.095,113.451,1633.73,-2831.86,-11392.1,8443.32,-1052.96,480.654,-3959.65
28828,641.376,113.84,1630.55,-2700.84,-11556.1,8489.18,-1035.83,473.182,-3944.61
28829,641.308,110.663,1641.18,-2699.95,-11543.8,8491.65,-1019.08,479.777,-3898.27
28830,640.861,110.29,1644.6,-2700.39,-11489.0,8414.84,-1041.88,474.33,-3946.35
28831,636.949,111.022,1647.31,-2809.08,-11428.5,8455.63,-1043.34,476.324,-3953.64
28832,633.415,111.223,1638.31,-2804.61,-11422.0,8440.74,-1047.39,473.807,-3976.5
28833,654.662,149.166,1639.09,-2816.46,-11442.4,8469.39,-1058.57,472.914,-3932.2
28834,621.887,108.198,1631.87,-2773.78,-11493.6,8492.83,-1041.79,479.226,-3975.2
28835,651.859,114.367,1654.03,-2802.99,-11412.8,8414.64,-1037.38,475.273,-3943.01
28836,638.784,110.953,1632.76,-2859.47,-11372.4,8428.76,-1046.83,474.527,-3992.92
28837,641.987,116.647,1627.8,-2834.44,-11379.7,8391.79,-1043.79,470.061,-4009.64
28838,637.22,110.714,1630.36,-2805.04,-11433.2,8463.83,-1046.35,473.095,-3969.38
28839,647.228,114.786,1668.38,-2792.15,-11427.5,8441.95,-1039.94,474.603,-3912.68
28840,656.406,114.103,1667.09,-2774.65,-11552.0,8500.94,-1026.51,477.623,-3937.0
28841,641.466,107.73,1653.99,-2784.97,-11464.2,8416.14,-1038.79,473.305,-3995.34
28842,608.906,111.957,1640.72,-2762.19,-11489.7,8390.76,-1060.67,474.242,-4085.95
28843,638.352,110.845,1647.04,-2835.57,-11405.9,8439.16,-1041.71,476.898,-3970.89
28844,646.358,111.236,1643.48,-2771.57,-11473.5,8445.03,-1045.61,471.843,-3972.71
28845,634.444,112.777,1645.26,-2688.99,-11465.4,8445.83,-1038.31,478.261,-3876.12
28846,642.425,113.387,1640.69,-2787.46,-11444.3,8464.3,-1055.37,472.947,-3953.36
28847,644.79,111.634,1650.74,-2756.2,-11486.1,8473.55,-1045.91,475.716,-3931.8
28848,625.138,109.388,1631.35,-2835.06,-11382.4,8432.22,-1058.93,477.625,-4000.66
28849,614.766,110.09,1644.68,-2778.84,-11466.8,8392.12,-1044.58,475.599,-4052.96
28850,632.933,117.055,1644.33,-2760.38,-11439.4,8351.49,-1038.0,478.373,-4013.62
28851,654.777,115.487,1655.85,-2730.02,-11462.6,8438.05,-1037.2,476.472,-3889.13
28852,634.22,111.338,1656.88,-2769.59,-11441.3,8423.96,-1037.64,479.89,-3942.29
28853,632.782,110.369,1638.98,-2709.4,-11550.1,8442.87,-1044.85,477.017,-4002.28
28854,632.553,112.078,1634.09,-2777.62,-11456.3,8444.73,-1049.02,475.072,-3984.36
28855,631.472,111.508,1639.78,-2780.71,-11449.2,8426.24,-1055.14,475.407,-4000.63
28856,630.201,112.325,1637.62,-2793.6,-11449.6,8433.02,-1060.15,481.377,-4008.85
28857,299884.0,410181.0,40547.2,-12166.3,-77591.7,57642.2,306495.0,92427.7,1117420.0
28858,2566.75,557.294,7440.79,-10139.7,-31665.0,20371.9,-3129.49,1716.5,-12281.0
28859,9802.57,4140.2,7740.52,-7701.47,-25318.8,18075.7,3053.79,1918.81,11711.3
28860,48346.0,21538.7,27324.7,-11912.0,-74201.7,45230.5,33484.6,12641.3,102452.0
28861,3222.27,1201.56,6016.48,-7357.28,-26994.9,17799.9,-1964.74,1409.96,-6666.72
28862,1039.02,161.862,3138.78,-5013.78,-13672.0,9088.27,-1648.17,736.184,-6169.81
28863,623.779,145.135,3098.79,-4513.93,-16830.0,11461.5,-1951.92,832.367,-7134.24
28864,883.01,159.859,3305.26,-4728.08,-15307.5,9535.94,-1793.76,785.227,-7160.05
28865,486.09,132.142,2462.37,-3459.9,-15031.4,10088.6,-1689.54,677.61,-6334.01
28866,2204.48,420.353,7228.82,-9794.78,-32154.6,21661.0,-3223.95,1741.73,-11916.9
28868,4739.77,2671.64,5926.66,-5290.37,-19597.6,11095.0,544.935,1339.87,1429.91
28869,1322.01,275.85,4045.33,-5019.67,-19113.5,13494.9,-1705.01,880.427,-5819.69
28870,5386.39,1530.57,8005.04,-8437.39,-28860.2,14333.7,-1615.14,1828.81,-7828.16
28871,14877.6,7305.74,10983.1,-16511.1,-29857.1,25767.0,4792.69,2822.57,20180.6
28872,425.463,61.2627,1207.06,-1885.41,-4361.55,3092.2,-398.809,231.622,-1628.17
28873,8569.66,5164.47,11106.2,-7552.78,-36534.6,18806.3,1928.22,2898.57,4386.1
28874,568.558,135.737,1700.44,-2773.04,-8882.69,5308.71,-825.338,410.737,-4356.89
28876,4978.3,3229.55,8313.5,-5501.19,-24127.3,16817.1,1060.58,1624.63,6395.26
28877,11339.3,7421.63,11411.5,-6551.55,-28164.6,20494.9,5286.3,2589.94,23827.4
28878,309589.0,483077.0,35024.1,-12403.7,-61661.3,46233.1,405390.0,111542.0,1316790.0
28879,1241.45,1405.94,3447.72,-5309.8,-13506.7,8846.57,-689.297,783.558,-3780.51
28880,1150.81,214.215,2921.95,-4583.81,-12227.2,7649.96,-1115.14,660.612,-5328.55
28881,1510.7,306.788,5166.75,-6163.57,-26106.6,17194.9,-2759.79,1271.37,-9579.47
28882,15787.2,10021.5,7835.02,-7629.05,-23143.3,-515700000.0,7378.01,2977.73,-515687000.0
28883,101385.0,68077.6,24991.0,-14084.2,-50826.0,38121.5,67638.4,18049.9,253353.0
28884,5187.55,1064.6,7732.42,-8536.34,-25122.2,14232.7,-767.474,1708.86,-4499.9
28885,22787.6,12208.4,12180.1,-14698.9,-21957.7,14191.3,10747.3,3430.74,38888.9
28886,17434.4,8807.73,11539.6,-15285.5,-19811.7,13865.8,7623.51,3104.31,27278.2
28887,2570.17,453.983,8327.0,-13960.7,-27302.6,18515.7,-3031.95,1657.04,-12771.3
28888,3368.24,588.464,7160.54,-8924.86,-22506.4,15857.1,-1569.19,1305.59,-4720.55
28889,738.791,138.639,2836.6,-3356.87,-13432.8,7534.83,-1432.17,634.514,-6338.46
28890,233884.0,345312.0,31288.1,-13080.9,-54433.6,37946.4,233455.0,82474.0,896845.0
28891,27276.7,10735.6,18040.4,-12602.5,-46478.1,33023.8,14256.4,6575.31,50827.6
28892,95.944,22.8227,368.117,-900.812,-1206.5,711.943,-105.817,74.4417,-939.861
28893,5158.51,2427.33,6135.26,-7127.01,-17770.3,9353.63,622.053,1281.69,81.1253
28894,543.8,157.313,1685.59,-2969.25,-7388.12,3766.65,-740.293,387.688,-4556.63
28895,769.482,1334.15,1889.07,-2597.75,-7760.16,4033.77,-190.946,407.058,-2115.33
28896,14340.1,5808.05,12838.1,-10782.9,-39000.3,25741.1,5679.07,3977.02,18600.3
28897,81782.9,131896.0,20242.0,-10769.0,-36680.6,22976.6,45248.9,12625.2,267322.0
28898,2487.69,2382.27,7031.63,-8031.88,-29808.1,20749.9,-1721.36,1717.79,-5192.1
28899,1099.86,1405.02,4483.03,-6195.58,-21718.6,13264.3,-1976.76,1238.46,-8400.27
28900,37432.1,13476.5,19121.9,-13501.1,-45772.1,34136.1,18445.5,7990.64,71329.6
28901,598.25,123.536,1924.89,-2955.16,-8779.1,5380.97,-857.313,464.383,-4099.55
28902,287.232,94.3116,1798.88,-2468.36,-11056.7,6501.83,-1211.97,504.128,-5550.69
28903,1845.24,2839.25,2225.4,-7034.11,-3863.8,3955.2,764.257,517.491,1248.91
28904,14613.1,7360.76,10638.9,-15351.5,-21714.1,19994.9,5831.82,3071.05,24445.0
28905,7758.37,2871.35,8577.78,-7963.17,-26741.3,18600.2,1676.94,1933.23,6713.37
28906,53242.3,30183.6,18468.7,-10206.6,-39538.7,25602.3,36325.9,9622.74,123700.0
28907,14038.4,7336.43,9695.97,-8215.97,-26027.4,18180.8,5979.52,3325.09,24312.8
28908,76529.5,44000.7,25395.9,-11499.1,-55268.0,38540.5,55523.1,17225.3,190448.0
28909,72400.3,39628.1,24264.6,-11824.8,-54203.7,38279.0,55222.7,14266.4,178033.0
28910,53480.9,20904.1,23281.2,-10235.2,-56324.1,37634.6,35366.4,11223.6,115331.0
28911,56612.8,28555.7,22871.1,-10187.9,-55967.5,37332.3,37244.0,11312.9,127773.0
28912,55746.2,23434.6,23970.4,-9765.62,-57100.7,37659.2,33948.3,11182.7,119075.0
28913,1758.32,426.134,3147.65,-9568.68,-5149.66,4095.73,-731.803,682.244,-5340.06
28914,1647.32,310.75,4332.08,-6858.82,-18855.7,14110.3,-1784.55,904.67,-6193.92
28915,113290.0,75882.0,30805.5,-8352.81,-68951.4,47692.0,101102.0,23793.4,315261.0
28916,1177.31,248.523,4345.39,-5750.11,-19995.3,11353.1,-2379.7,1090.91,-9909.86
28917,176010.0,3.18782e+16,12612.0,-16116.5,-21957.0,15771.8,6325660000.0,544621.0,3.18782e+16
28918,1731.56,390.53,5490.49,-5158.31,-26893.6,19069.3,-2831.76,1487.4,-6714.43
28919,5738.45,4261.16,8057.11,-8793.58,-25987.2,16469.2,139.748,1995.65,1880.58
28920,5338.44,1732.57,8117.04,-8985.18,-25732.7,16473.3,-759.189,1988.74,-1826.96
28921,5328.57,2198.6,8133.12,-8907.72,-25871.0,16591.6,-243.605,1970.63,-799.786
28922,3719.26,883.333,7666.57,-9023.45,-25643.7,16354.9,-1860.79,1725.57,-6178.3
28923,4558.61,2086.32,8044.05,-8715.84,-26349.6,16943.7,-469.047,1926.5,-1975.26
28924,4986.12,2703.62,7988.97,-9327.49,-25520.1,16604.7,-527.32,1935.85,-1155.63
